Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate
4121,3,3 BR DETACHED HOUSE,09-09-15,21-09-15,29-09-15,RGS,107,12,8,20,BRISBANE,GREENSLOPES
4032,2,2 BR DUPLEX,07-03-16,22-03-16,13-04-16,RGS,105,15,22,37,BRISBANE,NUDGEE
4053,2,2 BR DUPLEX,03-07-15,30-07-15,04-08-15,RGS,105,27,5,32,BRISBANE,STAFFORD
4053,2,2 BR DUPLEX,03-07-15,14-07-15,17-07-15,RGS,105,11,3,14,BRISBANE,STAFFORD
4053,3,3 BR DETACHED HOUSE,24-06-15,09-07-15,10-07-15,RGS,105,15,1,16,BRISBANE,STAFFORD
4053,2,2 BR DETACHED HOUSE,02-11-15,13-11-15,20-11-15,RGS,105,11,7,18,BRISBANE,STAFFORD
4053,3,3 BR DETACHED HOUSE,22-06-15,17-07-15,21-07-15,RGS,105,25,4,29,BRISBANE,STAFFORD
4053,2,2 BR APARTMENT,30-06-15,15-07-15,17-07-15,RGS,105,15,2,17,BRISBANE,STAFFORD
4053,4,4 BR DETACHED HOUSE,28-10-15,20-11-15,01-12-15,RGS,105,23,11,34,BRISBANE,STAFFORD
4053,2,2 BR APARTMENT,20-07-15,29-07-15,30-07-15,RGS,105,9,1,10,BRISBANE,STAFFORD
4053,2,2 BR APARTMENT,15-09-15,30-09-15,02-10-15,RGS,105,15,2,17,BRISBANE,STAFFORD
4053,3,3 BR DETACHED HOUSE,30-06-15,20-08-15,21-08-15,RGS,105,51,1,52,BRISBANE,STAFFORD
4172,3,3 BR DETACHED HOUSE,05-05-16,25-05-16,30-05-16,RGS,109,20,5,25,BRISBANE,BULIMBA
4034,2,2 BR DUAL OCCUPANCY,10-07-15,22-07-15,27-07-15,RGS,105,12,5,17,BRISBANE,NUDGEE
4034,2,2 BR APARTMENT,18-01-16,02-02-16,09-02-16,RGS,105,15,7,22,BRISBANE,NUDGEE
4034,3,3 BR DETACHED HOUSE,19-04-16,09-05-16,12-05-16,RGS,105,20,3,23,BRISBANE,NUDGEE
4110,2,2 BR DETACHED HOUSE,31-05-16,06-06-16,06-06-16,RGS,104,6,0,6,BRISBANE,SUNNYBANK
4110,2,2 BR DETACHED HOUSE,06-06-16,20-06-16,24-06-16,RGS,104,14,4,18,BRISBANE,SUNNYBANK
4110,2,2 BR DETACHED HOUSE,09-09-15,25-09-15,25-09-15,RGS,104,16,0,16,BRISBANE,SUNNYBANK
4110,4,4 BR DETACHED HOUSE,20-11-15,15-12-15,16-12-15,RGS,104,25,1,26,BRISBANE,SUNNYBANK
4034,3,3 BR DETACHED HOUSE,26-02-16,21-03-16,23-03-16,RGS,105,24,2,26,BRISBANE,NUDGEE
4034,4,4 BR DETACHED HOUSE,23-02-16,09-03-16,14-03-16,RGS,105,15,5,20,BRISBANE,NUDGEE
4054,3,3 BR DETACHED HOUSE,08-10-15,12-11-15,16-11-15,RGS,108,35,4,39,BRISBANE,EVERTON
4179,2,2 BR DETACHED HOUSE,23-10-15,04-11-15,27-11-15,RGS,109,12,23,35,BRISBANE,LYTTON
4121,2,2 BR DETACHED HOUSE,29-02-16,10-03-16,16-03-16,RGS,107,10,6,16,BRISBANE,GREENSLOPES
4077,3,3 BR DETACHED HOUSE,23-02-16,08-03-16,16-03-16,RGS,104,14,8,22,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,31-03-16,22-04-16,22-04-16,RGS,104,22,0,22,BRISBANE,INALA
4032,3,3 BR DETACHED HOUSE,19-06-15,20-07-15,22-07-15,RGS,105,31,2,33,BRISBANE,NUDGEE
4032,3,3 BR DETACHED HOUSE,31-03-16,15-04-16,20-04-16,RGS,105,15,5,20,BRISBANE,NUDGEE
4032,3,3 BR DETACHED HOUSE,29-07-15,29-07-15,29-07-15,RGS,105,0,0,0,BRISBANE,NUDGEE
4121,2,2 BR APARTMENT,02-11-15,09-11-15,19-11-15,RGS,107,7,10,17,BRISBANE,GREENSLOPES
4121,3,3 BR DETACHED HOUSE,30-11-15,24-12-15,22-01-16,RGS,107,24,29,53,BRISBANE,GREENSLOPES
4108,2,2 BR APARTMENT,14-12-15,22-12-15,07-01-16,RGS,107,8,16,24,BRISBANE,SUNNYBANK
4108,2,2 BR APARTMENT,14-12-15,05-01-16,01-02-16,RGS,107,22,27,49,BRISBANE,SUNNYBANK
4108,2,2 BR APARTMENT,04-09-15,18-09-15,28-09-15,RGS,107,14,10,24,BRISBANE,SUNNYBANK
4108,2,2 BR APARTMENT,10-12-15,18-12-15,08-02-16,RGS,107,8,52,60,BRISBANE,SUNNYBANK
4032,3,3 BR DETACHED HOUSE,15-09-15,24-09-15,28-09-15,RGS,105,9,4,13,BRISBANE,NUDGEE
4032,3,3 BR DETACHED HOUSE,29-04-16,26-05-16,08-06-16,RGS,105,27,13,40,BRISBANE,NUDGEE
4121,3,3 BR DETACHED HOUSE,21-07-15,30-07-15,05-08-15,RGS,107,9,6,15,BRISBANE,GREENSLOPES
4121,2,2 BR DETACHED HOUSE,04-11-15,17-11-15,07-12-15,RGS,107,13,20,33,BRISBANE,GREENSLOPES
4109,3,3 BR DETACHED HOUSE,22-04-16,16-05-16,19-05-16,RGS,107,24,3,27,BRISBANE,SUNNYBANK
4109,2,2 BR DETACHED HOUSE,15-04-16,03-05-16,05-05-16,RGS,107,18,2,20,BRISBANE,SUNNYBANK
4109,1,1 BR APARTMENT,03-06-16,28-06-16,28-06-16,RGS,107,25,0,25,BRISBANE,SUNNYBANK
4109,1,1 BR APARTMENT,03-06-16,28-06-16,28-06-16,RGS,107,25,0,25,BRISBANE,SUNNYBANK
4109,1,1 BR APARTMENT,03-06-16,28-06-16,28-06-16,RGS,107,25,0,25,BRISBANE,SUNNYBANK
4121,1,1 BR DUPLEX,27-01-16,04-02-16,29-03-16,RGS,107,8,54,62,BRISBANE,GREENSLOPES
4152,3,3 BR DETACHED HOUSE,28-01-16,10-02-16,04-03-16,RGS,107,13,23,36,BRISBANE,CHATSWORTH
4152,3,3 BR DETACHED HOUSE,09-11-15,04-12-15,18-12-15,RGS,107,25,14,39,BRISBANE,CHATSWORTH
4152,3,3 BR DETACHED HOUSE,30-07-15,10-08-15,11-08-15,RGS,107,11,1,12,BRISBANE,CHATSWORTH
4152,3,3 BR DETACHED HOUSE,30-07-15,30-07-15,30-07-15,RGS,107,0,0,0,BRISBANE,CHATSWORTH
4152,3,3 BR DETACHED HOUSE,18-01-16,08-02-16,23-02-16,RGS,107,21,15,36,BRISBANE,CHATSWORTH
4152,3,3 BR DETACHED HOUSE,11-01-16,10-02-16,18-02-16,RGS,107,30,8,38,BRISBANE,CHATSWORTH
4152,3,3 BR DETACHED HOUSE,30-07-15,11-08-15,13-08-15,RGS,107,12,2,14,BRISBANE,CHATSWORTH
4110,1,1 BR SENIOR UNIT,30-10-15,09-11-15,11-11-15,SNR,104,10,2,12,BRISBANE,SUNNYBANK
4034,3,3 BR DETACHED HOUSE,07-07-15,11-08-15,13-08-15,RGS,105,35,2,37,BRISBANE,NUDGEE
4034,2,2 BR DETACHED HOUSE,17-05-16,20-05-16,20-05-16,RGS,105,3,0,3,BRISBANE,NUDGEE
4122,2,2 BR DETACHED HOUSE,31-07-15,10-08-15,13-08-15,RGS,107,10,3,13,BRISBANE,GREENSLOPES
4122,2,2 BR APARTMENT,15-09-15,01-10-15,14-10-15,RGS,107,16,13,29,BRISBANE,GREENSLOPES
4122,3,3 BR DETACHED HOUSE,14-12-15,28-01-16,29-01-16,RGS,107,45,1,46,BRISBANE,GREENSLOPES
4122,4,4 BR DETACHED HOUSE,01-02-16,10-02-16,16-03-16,RGS,107,9,35,44,BRISBANE,GREENSLOPES
4122,3,3 BR DETACHED HOUSE,01-04-16,19-04-16,21-04-16,RGS,107,18,2,20,BRISBANE,GREENSLOPES
4122,2,2 BR DETACHED HOUSE,12-02-16,03-03-16,07-03-16,RGS,107,20,4,24,BRISBANE,GREENSLOPES
4122,3,3 BR DETACHED HOUSE,07-07-15,05-08-15,11-08-15,RGS,107,29,6,35,BRISBANE,GREENSLOPES
4122,3,3 BR DETACHED HOUSE,29-02-16,29-04-16,17-05-16,RGS,107,60,18,78,BRISBANE,GREENSLOPES
4122,2,2 BR APARTMENT,05-01-16,19-01-16,09-02-16,RGS,107,14,21,35,BRISBANE,GREENSLOPES
4122,2,2 BR APARTMENT,13-11-15,23-11-15,14-12-15,RGS,107,10,21,31,BRISBANE,GREENSLOPES
4122,2,2 BR APARTMENT,14-12-15,22-12-15,25-01-16,RGS,107,8,34,42,BRISBANE,GREENSLOPES
4077,2,2 BR DETACHED HOUSE,15-06-15,26-06-15,07-08-15,RGS,104,11,42,53,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,19-04-16,11-05-16,12-05-16,RGS,104,22,1,23,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,27-01-16,15-02-16,29-02-16,RGS,104,19,14,33,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,20-07-15,25-09-15,29-09-15,RGS,104,67,4,71,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,21-08-15,04-09-15,08-09-15,RGS,104,14,4,18,BRISBANE,INALA
4077,1,1 BR APARTMENT,14-06-16,22-06-16,23-06-16,RGS,104,8,1,9,BRISBANE,INALA
4077,1,1 BR APARTMENT,22-04-16,09-05-16,09-05-16,RGS,104,17,0,17,BRISBANE,INALA
4077,4,4 BR DETACHED HOUSE,22-02-16,22-02-16,23-02-16,RGS,104,0,1,1,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,17-07-15,05-08-15,20-08-15,RGS,104,19,15,34,BRISBANE,INALA
4077,2,2 BR APARTMENT,15-03-16,29-03-16,06-04-16,RGS,104,14,8,22,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,14-09-15,30-09-15,30-09-15,RGS,104,16,0,16,BRISBANE,INALA
4077,2,2 BR APARTMENT,10-09-15,14-09-15,14-09-15,RGS,104,4,0,4,BRISBANE,INALA
4077,4,4 BR DETACHED HOUSE,21-08-15,14-09-15,15-09-15,RGS,104,24,1,25,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,22-09-15,09-10-15,12-10-15,RGS,104,17,3,20,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,06-11-15,17-11-15,18-11-15,RGS,104,11,1,12,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,17-12-15,08-01-16,12-01-16,RGS,104,22,4,26,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,27-01-16,04-02-16,08-02-16,RGS,104,8,4,12,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,12-02-16,26-02-16,22-03-16,RGS,104,14,25,39,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,28-07-15,14-08-15,27-08-15,RGS,104,17,13,30,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,28-07-15,28-07-15,28-07-15,RGS,104,0,0,0,BRISBANE,INALA
4110,2,2 BR APARTMENT,08-12-15,06-01-16,06-01-16,RGS,104,29,0,29,BRISBANE,SUNNYBANK
4110,2,2 BR APARTMENT,14-03-16,29-03-16,06-04-16,RGS,104,15,8,23,BRISBANE,SUNNYBANK
4110,3,3 BR DETACHED HOUSE,26-04-16,11-05-16,13-05-16,RGS,104,15,2,17,BRISBANE,SUNNYBANK
4077,3,3 BR DETACHED HOUSE,22-09-15,08-10-15,12-10-15,RGS,104,16,4,20,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,01-06-16,16-06-16,17-06-16,RGS,104,15,1,16,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,01-10-15,15-10-15,27-10-15,RGS,104,14,12,26,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,03-11-15,16-11-15,16-11-15,RGS,104,13,0,13,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,21-07-15,14-08-15,26-08-15,RGS,104,24,12,36,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,09-09-15,22-09-15,24-09-15,RGS,104,13,2,15,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,06-10-15,30-10-15,04-11-15,RGS,104,24,5,29,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,08-06-16,23-06-16,29-06-16,RGS,104,15,6,21,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,14-03-16,05-04-16,06-04-16,RGS,104,22,1,23,BRISBANE,INALA
4077,2,2 BR ATTACHED HOUSING,07-01-16,15-01-16,19-01-16,RGS,104,8,4,12,BRISBANE,INALA
4077,2,2 BR ATTACHED HOUSING,08-09-15,22-09-15,23-09-15,RGS,104,14,1,15,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,09-11-15,09-11-15,09-11-15,RGS,104,0,0,0,BRISBANE,INALA
4077,1,1 BR APARTMENT,03-07-15,14-07-15,30-07-15,RGS,104,11,16,27,BRISBANE,INALA
4077,2,2 BR ATTACHED HOUSING,11-03-16,23-03-16,23-03-16,RGS,104,12,0,12,BRISBANE,INALA
4077,2,2 BR ATTACHED HOUSING,15-09-15,01-10-15,06-10-15,RGS,104,16,5,21,BRISBANE,INALA
4077,2,2 BR ATTACHED HOUSING,23-11-15,10-12-15,14-12-15,RGS,104,17,4,21,BRISBANE,INALA
4077,2,2 BR APARTMENT,13-01-16,21-01-16,05-02-16,RGS,104,8,15,23,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,20-10-15,03-11-15,05-11-15,RGS,104,14,2,16,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,18-03-16,18-03-16,18-03-16,RGS,104,0,0,0,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,31-03-16,15-04-16,18-04-16,RGS,104,15,3,18,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,18-03-16,07-04-16,07-04-16,RGS,104,20,0,20,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,30-06-15,16-07-15,31-07-15,RGS,104,16,15,31,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,01-03-16,16-03-16,18-03-16,RGS,104,15,2,17,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,12-06-15,26-06-15,09-07-15,RGS,104,14,13,27,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,15-01-16,02-02-16,02-02-16,RGS,104,18,0,18,BRISBANE,INALA
4053,3,3 BR DETACHED HOUSE,10-11-15,10-11-15,10-11-15,RGS,105,0,0,0,BRISBANE,STAFFORD
4077,3,3 BR DETACHED HOUSE,13-11-15,24-11-15,26-11-15,RGS,104,11,2,13,BRISBANE,INALA
4077,3,3 BR DETACHED HOUSE,12-06-15,02-07-15,08-07-15,RGS,104,20,6,26,BRISBANE,INALA
4077,2,2 BR DETACHED HOUSE,11-05-16,27-05-16,07-06-16,RGS,104,16,11,27,BRISBANE,INALA
4077,2,2 BR ATTACHED HOUSING,07-03-16,16-03-16,21-03-16,RGS,104,9,5,14,BRISBANE,INALA
4077,2,2 BR ATTACHED HOUSING,13-05-16,02-06-16,03-06-16,RGS,104,20,1,21,BRISBANE,INALA
4077,2,2 BR ATTACHED HOUSING,29-09-15,19-10-15,20-10-15,RGS,104,20,1,21,BRISBANE,INALA
